,neg_word,pos_word,negative_affix,tokenizer,neg_bytes,neg_correct,pos_bytes,pos_correct,tokenizer_type
156,unactable,"""actable""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'act', 'able', '""']",Correct,"['""', 'actable', '""']",Incorrect,sentencepiece
157,unactable,"""actable""",un,albert-base-v2,"['""', 'un', 'act', 'able', '""']",Correct,"['""', 'actable', '""']",Incorrect,sentencepiece
158,unactable,"""actable""",un,bert-base-uncased,"['""', 'una', 'ctable', '""']",Incorrect,"['""', 'actable', '""']",Incorrect,wordpiece
159,unactable,"""actable""",un,google/electra-base-discriminator,"['""', 'una', 'ctable', '""']",Incorrect,"['""', 'actable', '""']",Incorrect,wordpiece
160,abactinal,"""actinal""",ab,gpt2,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,byte_level_bpe
161,abactinal,"""actinal""",ab,p50k_base,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,byte_level_bpe
162,abactinal,"""actinal""",ab,cl100k_base,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,byte_level_bpe
163,abactinal,"""actinal""",ab,roberta-base,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,byte_level_bpe
164,abactinal,"""actinal""",ab,xlnet-base-cased,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,sentencepiece
165,abactinal,"""actinal""",ab,google/flan-t5-xxl,"['""', 'a', 'bac', 't', 'inal', '""']",Incorrect,"['""', 'act', 'inal', '""']",Incorrect,sentencepiece
166,abactinal,"""actinal""",ab,meta-llama/Llama-2-13b-chat-hf,"['""', 'ab', 'act', 'inal', '""']",Correct,"['""', 'act', 'inal', '""']",Incorrect,sentencepiece
167,abactinal,"""actinal""",ab,albert-base-v2,"['""', 'aba', 'cti', 'nal', '""']",Incorrect,"['""', 'act', 'inal', '""']",Incorrect,sentencepiece
168,abactinal,"""actinal""",ab,bert-base-uncased,"['""', 'aba', 'ct', 'inal', '""']",Incorrect,"['""', 'act', 'inal', '""']",Incorrect,wordpiece
169,abactinal,"""actinal""",ab,google/electra-base-discriminator,"['""', 'aba', 'ct', 'inal', '""']",Incorrect,"['""', 'act', 'inal', '""']",Incorrect,wordpiece
170,inactive,"""active""",in,gpt2,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,byte_level_bpe
171,inactive,"""active""",in,p50k_base,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,byte_level_bpe
172,inactive,"""active""",in,cl100k_base,"['""in', 'active', '""']",Incorrect,"['""', 'active', '""']",Incorrect,byte_level_bpe
173,inactive,"""active""",in,roberta-base,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,byte_level_bpe
174,inactive,"""active""",in,xlnet-base-cased,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,sentencepiece
175,inactive,"""active""",in,google/flan-t5-xxl,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,sentencepiece
176,inactive,"""active""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,sentencepiece
177,inactive,"""active""",in,albert-base-v2,"['""', 'in', 'active', '""']",Correct,"['""', 'active', '""']",Incorrect,sentencepiece
178,inactive,"""active""",in,bert-base-uncased,"['""', 'inactive', '""']",Not segmented,"['""', 'active', '""']",Incorrect,wordpiece
179,inactive,"""active""",in,google/electra-base-discriminator,"['""', 'inactive', '""']",Not segmented,"['""', 'active', '""']",Incorrect,wordpiece
180,unadaptable,"""adaptable""",un,gpt2,"['""', 'un', 'adapt', 'able', '""']",Correct,"['""', 'adapt', 'able', '""']",Incorrect,byte_level_bpe
181,unadaptable,"""adaptable""",un,p50k_base,"['""', 'un', 'adapt', 'able', '""']",Correct,"['""', 'adapt', 'able', '""']",Incorrect,byte_level_bpe
182,unadaptable,"""adaptable""",un,cl100k_base,"['""', 'un', 'ad', 'ap', 'table', '""']",Correct,"['""', 'ad', 'ap', 'table', '""']",Incorrect,byte_level_bpe
183,unadaptable,"""adaptable""",un,roberta-base,"['""', 'un', 'adapt', 'able', '""']",Correct,"['""', 'ad', 'ap', 'table', '""']",Incorrect,byte_level_bpe
184,unadaptable,"""adaptable""",un,xlnet-base-cased,"['""', 'una', 'd', 'ap', 'table', '""']",Incorrect,"['""', 'ad', 'ap', 'table', '""']",Incorrect,sentencepiece
185,unadaptable,"""adaptable""",un,google/flan-t5-xxl,"['""', 'un', 'adapt', 'able', '""']",Correct,"['""', 'ad', 'ap', 'table', '""']",Incorrect,sentencepiece
186,unadaptable,"""adaptable""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'ada', 'pt', 'able', '""']",Correct,"['""', 'ad', 'ap', 'table', '""']",Incorrect,sentencepiece
187,unadaptable,"""adaptable""",un,albert-base-v2,"['""', 'un', 'adapt', 'able', '""']",Correct,"['""', 'ad', 'ap', 'table', '""']",Incorrect,sentencepiece
188,unadaptable,"""adaptable""",un,bert-base-uncased,"['""', 'una', 'da', 'pta', 'ble', '""']",Incorrect,"['""', 'ad', 'ap', 'table', '""']",Incorrect,wordpiece
189,unadaptable,"""adaptable""",un,google/electra-base-discriminator,"['""', 'una', 'da', 'pta', 'ble', '""']",Incorrect,"['""', 'ad', 'ap', 'table', '""']",Incorrect,wordpiece
190,unaddicted,"""addicted""",un,gpt2,"['""', 'un', 'add', 'icted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,byte_level_bpe
191,unaddicted,"""addicted""",un,p50k_base,"['""', 'un', 'add', 'icted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,byte_level_bpe
192,unaddicted,"""addicted""",un,cl100k_base,"['""', 'un', 'add', 'icted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,byte_level_bpe
193,unaddicted,"""addicted""",un,roberta-base,"['""', 'un', 'add', 'icted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,byte_level_bpe
194,unaddicted,"""addicted""",un,xlnet-base-cased,"['""', 'una', 'd', 'dict', 'ed', '""']",Incorrect,"['""', 'add', 'icted', '""']",Incorrect,sentencepiece
195,unaddicted,"""addicted""",un,google/flan-t5-xxl,"['""', 'un', 'a', 'd', 'dic', 'ted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,sentencepiece
196,unaddicted,"""addicted""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'add', 'icted', '""']",Correct,"['""', 'add', 'icted', '""']",Incorrect,sentencepiece
197,unaddicted,"""addicted""",un,albert-base-v2,"['""', 'una', 'd', 'dict', 'ed', '""']",Incorrect,"['""', 'add', 'icted', '""']",Incorrect,sentencepiece
198,unaddicted,"""addicted""",un,bert-base-uncased,"['""', 'una', 'dd', 'ic', 'ted', '""']",Incorrect,"['""', 'add', 'icted', '""']",Incorrect,wordpiece
199,unaddicted,"""addicted""",un,google/electra-base-discriminator,"['""', 'una', 'dd', 'ic', 'ted', '""']",Incorrect,"['""', 'add', 'icted', '""']",Incorrect,wordpiece
200,nonaddictive,"""addictive""",non,gpt2,"['""', 'non', 'add', 'ictive', '""']",Correct,"['""', 'add', 'ictive', '""']",Incorrect,byte_level_bpe
201,nonaddictive,"""addictive""",non,p50k_base,"['""', 'non', 'add', 'ictive', '""']",Correct,"['""', 'add', 'ictive', '""']",Incorrect,byte_level_bpe
202,nonaddictive,"""addictive""",non,cl100k_base,"['""', 'non', 'add', 'ict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,byte_level_bpe
203,nonaddictive,"""addictive""",non,roberta-base,"['""', 'non', 'add', 'ictive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,byte_level_bpe
204,nonaddictive,"""addictive""",non,xlnet-base-cased,"['""', 'non', 'ad', 'dict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,sentencepiece
205,nonaddictive,"""addictive""",non,google/flan-t5-xxl,"['""', 'n', 'on', 'a', 'd', 'dict', 'ive', '""']",Incorrect,"['""', 'add', 'ict', 'ive', '""']",Incorrect,sentencepiece
206,nonaddictive,"""addictive""",non,meta-llama/Llama-2-13b-chat-hf,"['""', 'non', 'add', 'ict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,sentencepiece
207,nonaddictive,"""addictive""",non,albert-base-v2,"['""', 'non', 'ad', 'dict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,sentencepiece
208,nonaddictive,"""addictive""",non,bert-base-uncased,"['""', 'non', 'ad', 'dict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,wordpiece
209,nonaddictive,"""addictive""",non,google/electra-base-discriminator,"['""', 'non', 'ad', 'dict', 'ive', '""']",Correct,"['""', 'add', 'ict', 'ive', '""']",Incorrect,wordpiece
210,unaddressed,"""addressed""",un,gpt2,"['""', 'un', 'add', 'ressed', '""']",Correct,"['""', 'add', 'ressed', '""']",Incorrect,byte_level_bpe
211,unaddressed,"""addressed""",un,p50k_base,"['""', 'un', 'add', 'ressed', '""']",Correct,"['""', 'add', 'ressed', '""']",Incorrect,byte_level_bpe
212,unaddressed,"""addressed""",un,cl100k_base,"['""', 'un', 'address', 'ed', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,byte_level_bpe
213,unaddressed,"""addressed""",un,roberta-base,"['""', 'un', 'add', 'ressed', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,byte_level_bpe
214,unaddressed,"""addressed""",un,xlnet-base-cased,"['""', 'un', 'address', 'ed', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,sentencepiece
215,unaddressed,"""addressed""",un,google/flan-t5-xxl,"['""', 'un', 'a', 'd', 'dress', 'e', 'd', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,sentencepiece
216,unaddressed,"""addressed""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'address', 'ed', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,sentencepiece
217,unaddressed,"""addressed""",un,albert-base-v2,"['""', 'un', 'address', 'ed', '""']",Correct,"['""', 'address', 'ed', '""']",Incorrect,sentencepiece
218,unaddressed,"""addressed""",un,bert-base-uncased,"['""', 'una', 'dd', 'ressed', '""']",Incorrect,"['""', 'address', 'ed', '""']",Incorrect,wordpiece
219,unaddressed,"""addressed""",un,google/electra-base-discriminator,"['""', 'una', 'dd', 'ressed', '""']",Incorrect,"['""', 'address', 'ed', '""']",Incorrect,wordpiece
220,inadequate,"""adequate""",in,gpt2,"['""', 'in', 'adequ', 'ate', '""']",Correct,"['""', 'adequ', 'ate', '""']",Incorrect,byte_level_bpe
221,inadequate,"""adequate""",in,p50k_base,"['""', 'in', 'adequ', 'ate', '""']",Correct,"['""', 'adequ', 'ate', '""']",Incorrect,byte_level_bpe
222,inadequate,"""adequate""",in,cl100k_base,"['""in', 'ade', 'quate', '""']",Incorrect,"['""', 'ade', 'quate', '""']",Incorrect,byte_level_bpe
223,inadequate,"""adequate""",in,roberta-base,"['""', 'in', 'adequ', 'ate', '""']",Correct,"['""', 'ade', 'quate', '""']",Incorrect,byte_level_bpe
224,inadequate,"""adequate""",in,xlnet-base-cased,"['""', 'in', 'ade', 'qua', 'te', '""']",Correct,"['""', 'ade', 'quate', '""']",Incorrect,sentencepiece
225,inadequate,"""adequate""",in,google/flan-t5-xxl,"['""', 'in', 'a', 'd', 'equate', '""']",Correct,"['""', 'ade', 'quate', '""']",Incorrect,sentencepiece
226,inadequate,"""adequate""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'ina', 'de', 'qu', 'ate', '""']",Incorrect,"['""', 'ade', 'quate', '""']",Incorrect,sentencepiece
227,inadequate,"""adequate""",in,albert-base-v2,"['""', 'ina', 'd', 'equa', 'te', '""']",Incorrect,"['""', 'ade', 'quate', '""']",Incorrect,sentencepiece
228,inadequate,"""adequate""",in,bert-base-uncased,"['""', 'inadequate', '""']",Not segmented,"['""', 'ade', 'quate', '""']",Incorrect,wordpiece
229,inadequate,"""adequate""",in,google/electra-base-discriminator,"['""', 'inadequate', '""']",Not segmented,"['""', 'ade', 'quate', '""']",Incorrect,wordpiece
230,nonadhesive,"""adhesive""",non,gpt2,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,byte_level_bpe
231,nonadhesive,"""adhesive""",non,p50k_base,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,byte_level_bpe
232,nonadhesive,"""adhesive""",non,cl100k_base,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,byte_level_bpe
233,nonadhesive,"""adhesive""",non,roberta-base,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,byte_level_bpe
234,nonadhesive,"""adhesive""",non,xlnet-base-cased,"['""', 'non', 'ad', 'he', 'sive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,sentencepiece
235,nonadhesive,"""adhesive""",non,google/flan-t5-xxl,"['""', 'n', 'on', 'a', 'd', 'he', 's', 'ive', '""']",Incorrect,"['""', 'ad', 'hesive', '""']",Incorrect,sentencepiece
236,nonadhesive,"""adhesive""",non,meta-llama/Llama-2-13b-chat-hf,"['""', 'non', 'ad', 'hes', 'ive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,sentencepiece
237,nonadhesive,"""adhesive""",non,albert-base-v2,"['""', 'non', 'adh', 'es', 'ive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,sentencepiece
238,nonadhesive,"""adhesive""",non,bert-base-uncased,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,wordpiece
239,nonadhesive,"""adhesive""",non,google/electra-base-discriminator,"['""', 'non', 'ad', 'hesive', '""']",Correct,"['""', 'ad', 'hesive', '""']",Incorrect,wordpiece
240,maladjusted,"""adjusted""",mal,gpt2,"['""', 'mal', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
241,maladjusted,"""adjusted""",mal,p50k_base,"['""', 'mal', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
242,maladjusted,"""adjusted""",mal,cl100k_base,"['""', 'mal', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
243,maladjusted,"""adjusted""",mal,roberta-base,"['""', 'mal', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
244,maladjusted,"""adjusted""",mal,xlnet-base-cased,"['""', 'mal', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
245,maladjusted,"""adjusted""",mal,google/flan-t5-xxl,"['""', 'mal', 'a', 'd', 'just', 'e', 'd', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
246,maladjusted,"""adjusted""",mal,meta-llama/Llama-2-13b-chat-hf,"['""', 'mal', 'ad', 'just', 'ed', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
247,maladjusted,"""adjusted""",mal,albert-base-v2,"['""', 'mala', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,sentencepiece
248,maladjusted,"""adjusted""",mal,bert-base-uncased,"['""', 'mala', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,wordpiece
249,maladjusted,"""adjusted""",mal,google/electra-base-discriminator,"['""', 'mala', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,wordpiece
250,unadjusted,"""adjusted""",un,gpt2,"['""', 'un', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
251,unadjusted,"""adjusted""",un,p50k_base,"['""', 'un', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
252,unadjusted,"""adjusted""",un,cl100k_base,"['""', 'un', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
253,unadjusted,"""adjusted""",un,roberta-base,"['""', 'un', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,byte_level_bpe
254,unadjusted,"""adjusted""",un,xlnet-base-cased,"['""', 'un', 'adjusted', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
255,unadjusted,"""adjusted""",un,google/flan-t5-xxl,"['""', 'un', 'a', 'd', 'just', 'e', 'd', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
256,unadjusted,"""adjusted""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'ad', 'just', 'ed', '""']",Correct,"['""', 'adjusted', '""']",Incorrect,sentencepiece
257,unadjusted,"""adjusted""",un,albert-base-v2,"['""', 'una', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,sentencepiece
258,unadjusted,"""adjusted""",un,bert-base-uncased,"['""', 'una', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,wordpiece
259,unadjusted,"""adjusted""",un,google/electra-base-discriminator,"['""', 'una', 'd', 'just', 'ed', '""']",Incorrect,"['""', 'adjusted', '""']",Incorrect,wordpiece
260,inadmissible,"""admissible""",in,gpt2,"['""', 'in', 'ad', 'missible', '""']",Correct,"['""', 'ad', 'missible', '""']",Incorrect,byte_level_bpe
261,inadmissible,"""admissible""",in,p50k_base,"['""', 'in', 'ad', 'missible', '""']",Correct,"['""', 'ad', 'missible', '""']",Incorrect,byte_level_bpe
262,inadmissible,"""admissible""",in,cl100k_base,"['""in', 'ad', 'missible', '""']",Incorrect,"['""', 'ad', 'missible', '""']",Incorrect,byte_level_bpe
263,inadmissible,"""admissible""",in,roberta-base,"['""', 'in', 'ad', 'missible', '""']",Correct,"['""', 'ad', 'missible', '""']",Incorrect,byte_level_bpe
264,inadmissible,"""admissible""",in,xlnet-base-cased,"['""', 'ina', 'd', 'miss', 'ible', '""']",Incorrect,"['""', 'ad', 'missible', '""']",Incorrect,sentencepiece
265,inadmissible,"""admissible""",in,google/flan-t5-xxl,"['""', 'in', 'admi', 's', 's', 'ible', '""']",Correct,"['""', 'ad', 'missible', '""']",Incorrect,sentencepiece
266,inadmissible,"""admissible""",in,meta-llama/Llama-2-13b-chat-hf,"['""', 'in', 'ad', 'miss', 'ible', '""']",Correct,"['""', 'ad', 'missible', '""']",Incorrect,sentencepiece
267,inadmissible,"""admissible""",in,albert-base-v2,"['""', 'ina', 'd', 'miss', 'ible', '""']",Incorrect,"['""', 'ad', 'missible', '""']",Incorrect,sentencepiece
268,inadmissible,"""admissible""",in,bert-base-uncased,"['""', 'ina', 'dm', 'iss', 'ible', '""']",Incorrect,"['""', 'ad', 'missible', '""']",Incorrect,wordpiece
269,inadmissible,"""admissible""",in,google/electra-base-discriminator,"['""', 'ina', 'dm', 'iss', 'ible', '""']",Incorrect,"['""', 'ad', 'missible', '""']",Incorrect,wordpiece
270,unadoptable,"""adoptable""",un,gpt2,"['""', 'un', 'ad', 'opt', 'able', '""']",Correct,"['""', 'ad', 'opt', 'able', '""']",Incorrect,byte_level_bpe
271,unadoptable,"""adoptable""",un,p50k_base,"['""', 'un', 'ad', 'opt', 'able', '""']",Correct,"['""', 'ad', 'opt', 'able', '""']",Incorrect,byte_level_bpe
272,unadoptable,"""adoptable""",un,cl100k_base,"['""', 'un', 'adopt', 'able', '""']",Correct,"['""', 'adopt', 'able', '""']",Incorrect,byte_level_bpe
273,unadoptable,"""adoptable""",un,roberta-base,"['""', 'un', 'ad', 'opt', 'able', '""']",Correct,"['""', 'adopt', 'able', '""']",Incorrect,byte_level_bpe
274,unadoptable,"""adoptable""",un,xlnet-base-cased,"['""', 'una', 'd', 'op', 'table', '""']",Incorrect,"['""', 'adopt', 'able', '""']",Incorrect,sentencepiece
275,unadoptable,"""adoptable""",un,google/flan-t5-xxl,"['""', 'un', 'a', 'd', 'opt', 'able', '""']",Correct,"['""', 'adopt', 'able', '""']",Incorrect,sentencepiece
276,unadoptable,"""adoptable""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'ado', 'pt', 'able', '""']",Correct,"['""', 'adopt', 'able', '""']",Incorrect,sentencepiece
277,unadoptable,"""adoptable""",un,albert-base-v2,"['""', 'una', 'd', 'op', 'table', '""']",Incorrect,"['""', 'adopt', 'able', '""']",Incorrect,sentencepiece
278,unadoptable,"""adoptable""",un,bert-base-uncased,"['""', 'una', 'do', 'pta', 'ble', '""']",Incorrect,"['""', 'adopt', 'able', '""']",Incorrect,wordpiece
279,unadoptable,"""adoptable""",un,google/electra-base-discriminator,"['""', 'una', 'do', 'pta', 'ble', '""']",Incorrect,"['""', 'adopt', 'able', '""']",Incorrect,wordpiece
280,unadorned,"""adorned""",un,gpt2,"['""', 'un', 'ad', 'orned', '""']",Correct,"['""', 'ad', 'orned', '""']",Incorrect,byte_level_bpe
281,unadorned,"""adorned""",un,p50k_base,"['""', 'un', 'ad', 'orned', '""']",Correct,"['""', 'ad', 'orned', '""']",Incorrect,byte_level_bpe
282,unadorned,"""adorned""",un,cl100k_base,"['""', 'un', 'ad', 'orn', 'ed', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,byte_level_bpe
283,unadorned,"""adorned""",un,roberta-base,"['""', 'un', 'ad', 'orned', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,byte_level_bpe
284,unadorned,"""adorned""",un,xlnet-base-cased,"['""', 'un', 'ador', 'ned', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,sentencepiece
285,unadorned,"""adorned""",un,google/flan-t5-xxl,"['""', 'un', 'adorned', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,sentencepiece
286,unadorned,"""adorned""",un,meta-llama/Llama-2-13b-chat-hf,"['""', 'un', 'ad', 'orn', 'ed', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,sentencepiece
287,unadorned,"""adorned""",un,albert-base-v2,"['""', 'un', 'ador', 'ned', '""']",Correct,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,sentencepiece
288,unadorned,"""adorned""",un,bert-base-uncased,"['""', 'una', 'dor', 'ned', '""']",Incorrect,"['""', 'ad', 'orn', 'ed', '""']",Incorrect,wordpiece
